"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"4429","1","7","9","51","16",0,489985036040368,-1,7033515765147,0,766849093504253,0,522719880331659,0,"235317515562746",0,608456548692048,0,416447572868282,0,874712236924614,0,219844292671225,1
"4430","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"4431","1","7","9","51","16",0,491826992981795,-1,7006266869938,0,761552460261616,0,523325069188921,0,"236707291040486",0,59921016672598,0,412317269265417,0,806593804711196,0,243619132729684,0
"4432","1","7","9","51","16",0,491476634545818,-1,700430077213,0,761413237182364,0,523344604797591,0,"236772122632998",0,599098934288937,0,41237648916197,0,811027096706227,0,243872385289504,0
"4433","0","7","8","51","16",0,49620112912938,-1,6961933751101,0,756682121800883,0,523996794231492,0,"238064421141809",0,589174963820927,0,407736900613954,0,749900174002037,0,267731314770796,0
"4434","1","7","7","49","4",0,49320837868478,-1,7011001977877,0,764656470083156,0,522326978403767,0,"235902351126867",0,619316037396867,0,411868272247523,0,874719170001646,0,215795658034836,0
"4435","1","7","9","51","16",0,49112325108717,-1,7005807152257,0,761325301032746,0,523341817904401,0,"236777939344703",0,599155775651939,0,412452934151248,0,811333211276704,0,24393641926842,0
"4436","1","7","9","51","16",0,490496878119584,-1,7108146185051,0,763579549235605,0,525418447647057,0,"247032601056397",0,131197478436108,0,409532435573016,0,864850549902658,0,225271818267123,1
"4437","1","7","9","51","16",0,489065904825592,-1,7030851205046,0,765927292017125,0,522719839037212,0,"235437389428679",0,607163233996629,0,415487190862764,0,874098602587223,0,218980620077101,1
"4438","1","7","9","51","16",0,491431200315887,-1,7114524207126,0,764624977241241,0,525418023473751,0,"246831347952669",0,129837074074388,0,410729652886446,0,861729840138137,0,226065613330089,1
"4439","1","7","9","51","16",0,489985684981272,-1,7033922332289,0,766846503622091,0,522764549276041,0,"235485162811572",0,608201752399869,0,416450321881267,0,874822871418484,0,21984017482004,1
"4440","1","7","9","51","16",0,489352861927736,-1,7031938856387,0,766338405100401,0,52273888256123,0,"235480366570522",0,607664242089729,0,41604591366925,0,874917857994024,0,21949552247256,1
"4441","1","7","9","51","16",0,492997894392032,-1,7082436959584,0,75875071527345,0,526020023648252,0,"248324710133323",0,130483844902039,0,406019375206349,0,798414324706258,0,249715352805121,0
"4442","1","7","9","51","16",0,492635289561521,-1,7036624785708,0,768497831550773,0,522864187601991,0,"235550732014591",0,609396731247192,0,417814960587038,0,876409394577154,0,221174775721744,1
"4443","0","7","6","51","16",0,489196409654671,-1,7040115028357,0,767014611925718,0,522768421964393,0,"235509313084325",0,609023131465945,0,417084022029652,0,875329596078999,0,220333331373024,0
"4444","1","7","9","51","16",0,489906177597618,-1,6997005410203,0,760003531284496,0,523257760317663,0,"236696529189564",0,597622862721648,0,410935088120784,0,809744920409084,0,242560213986274,0
"4445","1","7","9","51","16",0,48998560927617,-1,703367056246,0,766846660659777,0,522763799241933,0,"235487199847618",0,608199052874976,0,416450417489102,0,87482221263571,0,21984008624165,0
"4446","1","7","9","51","16",0,489903820111428,-1,6998038904311,0,760011139517179,0,523103280968003,0,"236093038211521",0,59853837683592,0,41092520445021,0,809364520843117,0,242576012899825,1
"4447","0","7","6","51","16",0,486070039185431,-1,7022642291313,0,764152291215522,0,522616313259828,0,"235416566131009",0,605963372019064,0,414019498952188,0,875724451759289,0,217682295555233,1
"4448","1","2","9","51","16",0,494695411915798,-1,6995741305594,0,740249219362852,0,527082659082429,0,"254801115193522",0,155491540076177,0,386924262866919,0,677399715241574,0,29012148371492,0
"4449","1","7","9","51","16",0,489615958889974,-1,7018743341433,0,766784563650283,0,522637958368693,0,"235272761804475",0,608666168476358,0,416450541991658,0,874263028721407,0,219799510385175,0
"4450","1","7","9","51","16",0,489912134314134,-1,7036775333513,0,767179891701173,0,522768965146264,0,"235483687418579",0,608881632795449,0,417007481378066,0,875313679809654,0,220313116115276,1
"4451","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"4452","0","7","5","51","16",0,496133706696721,-1,7022599269079,0,766777959245713,0,522435473520736,0,"235915150872523",0,621277983333755,0,413731239472253,0,872400279202482,0,217350627493616,1
"4453","0","7","8","51","16",0,489268258028864,-1,7033173298288,0,766684415567697,0,522741524723381,0,"235495041510966",0,608373717061176,0,416527681950556,0,874798240846291,0,219860222489865,0
"4454","1","7","9","51","16",0,490641581599268,-1,7000755731813,0,760192632751739,0,523269179586057,0,"236669303227701",0,597452857302545,0,411027956373059,0,806888053203445,0,24256536640597,0
"4455","1","7","9","51","16",0,490269868434449,-1,6997713623994,0,760078926282895,0,523268670955905,0,"23668240811811",0,597525330426134,0,410934218707644,0,810058261967791,0,24260411949142,0
"4456","0","7","6","51","16",0,489357610168203,-1,7030358728352,0,766295068828386,0,522763634150194,0,"235512580673629",0,607574304235114,0,415945911224636,0,878447773647102,0,219575597651708,0
"4457","1","7","9","51","16",0,489627699570039,-1,6996100559676,0,759581441733283,0,523247452112391,0,"236689723934312",0,597018620905402,0,410453674026086,0,809555306497778,0,242151825100076,0
"4458","1","7","9","51","16",0,489985700140458,-1,7033671377519,0,76684681030643,0,522760883937347,0,"235475746211432",0,608216336189269,0,416450147622282,0,874815013090317,0,219840325248492,0
"4459","1","7","9","51","16",0,489985400059791,-1,7033145233014,0,766847097671525,0,522760585315111,0,"235482687986054",0,608206748454979,0,416450455907201,0,874815671490319,0,219840110088764,0
"4460","0","7","8","51","16",0,499711543933194,-1,7038557269533,0,769803353808657,0,522520725480763,0,"235904621183618",0,624511168070245,0,416629545052804,0,862970900827515,0,21943851168255,0
"4461","1","7","9","51","16",0,486180783786168,-1,7100992505038,0,761284709033926,0,525387103315454,0,"247156998528747",0,131165107768725,0,408103717366471,0,879029953105161,0,224564026422118,1
"4462","1","7","9","51","16",0,492914904844709,-1,7003335411792,0,761781548209055,0,52335193543976,0,"236723655768523",0,598837613197174,0,412317686348473,0,807533974761888,0,243749111071138,1
"4463","0","7","16","51","16",0,489632192118052,-1,703503981414,0,766758798811197,0,52276069815415,0,"235495186170668",0,608252802967669,0,416526937898317,0,875128526214614,0,219904049881579,0
"4464","1","7","9","51","16",0,49026614648095,-1,7037286453795,0,767266105418933,0,522786579275093,0,"235495569041131",0,608794931485348,0,416930890200519,0,875034606610569,0,220248967630146,1
"4465","1","7","9","51","16",0,494191421584603,-1,6975287844162,0,756060890576171,0,523826973921319,0,"237853482091928",0,589524535890645,0,407781802417198,0,731234748808819,0,266792582713973,0
"4466","1","7","9","51","16",0,501943799309016,-1,6959965627551,0,755287874659788,0,523739590311161,0,"238459014930723",0,599904167356538,0,404087096847148,0,755678666512712,0,265004818496822,0
"4467","1","7","9","51","16",0,490048900933592,-1,7113992606283,0,763630575502675,0,525492069953044,0,"247525218418327",0,134677816351979,0,409764128246687,0,865846649123375,0,225664983532531,1
"4468","0","3","5","51","16",0,493135131967096,-1,7017793968487,0,764987452118425,0,522354471623942,0,"235913134341403",0,619972959818342,0,412424970262795,0,875246733774988,0,216268746246054,1
"4469","1","7","9","51","16",0,489706600936028,-1,7031439857953,0,766425667030384,0,522745539392926,0,"235469469057131",0,607613537542627,0,415969108559985,0,874616418736133,0,219431746672314,0
"4470","1","7","9","51","16",0,492423921629203,-1,7017034628102,0,764780300303973,0,522361479739014,0,"235952176525042",0,62005546783582,0,412401720793578,0,878762521333385,0,216369390507012,1
"4471","1","7","9","51","16",0,487556828159457,-1,6995634441303,0,758714110917842,0,523209154056079,0,"236698082035715",0,596836313503233,0,410026034398254,0,812530210201945,0,241821669101886,0
"4472","1","7","9","51","16",0,488247670843051,-1,6982164291294,0,757468512554633,0,523145072858299,0,"23660951235898",0,594057391181472,0,408043174463189,0,808538440685656,0,240111231090556,1
"4473","1","7","9","51","16",0,485823294161025,-1,6982564158948,0,756513758008227,0,52310224580334,0,"236614562229018",0,593946829225061,0,407691741599758,0,811811744801774,0,239845084604809,0
"4474","1","7","9","51","16",0,492497319111929,-1,7013719860859,0,764447656739752,0,522346731601268,0,"23592454957387",0,61942033299605,0,411844154504163,0,878249089079858,0,21589709326686,0
"4475","0","7","6","51","16",0,489456503285735,-1,7044559209532,0,767567511032327,0,522717459734097,0,"23541358492958",0,610072913059465,0,417365323122453,0,865447637058626,0,220039242215951,0
"4476","1","7","9","51","16",0,491194687417811,-1,7003292617669,0,760993485735022,0,5233296552781,0,"236742529418897",0,598534669394831,0,411895694526876,0,810817688939788,0,243464214181264,0
"4477","1","7","9","51","16",0,487998631264799,-1,7030001555705,0,765634952732066,0,522709466094812,0,"235464197312701",0,607336433765781,0,415541111058503,0,87789350017676,0,219145420831093,0
"4478","0","7","8","51","16",0,494775957717618,-1,7020019367889,0,766067299588203,0,522415955590015,0,"235946024686604",0,620843100741854,0,413309686157876,0,875989786663119,0,217108540757332,1
"4479","1","7","9","51","16",0,493742802854469,-1,7039972831626,0,768880775599771,0,522808028044537,0,"235405431916608",0,609516635257812,0,417774572474619,0,864395896635387,0,22062398793805,1
"4480","1","7","9","51","16",0,490980271009244,-1,7036830669283,0,767481237219019,0,522772860939821,0,"235452964460868",0,608755781049738,0,416872159586758,0,870917235845815,0,2200388615604,1
"4481","0","7","8","51","16",0,487217377558011,-1,7033355064258,0,76576733515162,0,522739349165017,0,"235546105966463",0,608066212060881,0,415993197282667,0,881345603469253,0,21960823899739,0
"4482","1","7","9","51","16",0,497030289138856,-1,7004145804935,0,763783910402994,0,523459377314457,0,"236754665435872",0,599680830863288,0,413692270310679,0,806265535510294,0,245065389915746,0
"4483","1","7","9","51","16",0,4898761089182,-1,7018051735833,0,765739790577141,0,522687189612466,0,"235418707268373",0,60623892556137,0,415006102842409,0,874769826611822,0,218701091620703,1
"4484","1","7","9","51","16",0,489632222975624,-1,7035160420285,0,766758713102649,0,522761271962913,0,"235494981903611",0,608252932157824,0,416526909172624,0,875129335050469,0,219904075324356,1
"4485","1","7","9","51","16",0,490339297747755,-1,7033092134844,0,766933956888629,0,522770372073368,0,"235478577600618",0,608145023090301,0,416373701702762,0,874521368317956,0,219776262358992,1
"4486","1","7","9","51","16",0,489021824061727,-1,7033738179738,0,749122213952788,0,526432084359636,0,"249531175251016",0,128941035373771,0,398051515578675,0,742483367053121,0,270654065468271,0
"4487","1","7","9","51","16",0,49018057872361,-1,7040818840759,0,767661972878148,0,52276614790124,0,"235481001626228",0,609624503096061,0,417430330897286,0,870800535248554,0,220424272718186,1
"4488","1","7","9","51","16",0,489459865597631,-1,6999213819071,0,76027252821031,0,523250178750416,0,"236708734278804",0,59845033594403,0,4114166243808,0,809314012841136,0,242881750701659,1
"4489","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"4490","0","7","8","51","16",0,492715634330214,-1,7033626265215,0,768155285529053,0,522851146700849,0,"235519620997341",0,608720382404934,0,417334437016451,0,876500885299631,0,220809954927175,1
"4491","1","7","9","51","16",0,493125717662014,-1,7018140633433,0,764998596103105,0,522348988183883,0,"235888039633407",0,620060165302259,0,412348190603915,0,874624554144987,0,216162020021258,0
"4492","1","7","9","51","16",0,491706442832508,-1,7035827238242,0,767633341297532,0,522793622676023,0,"235455841979371",0,608517734181186,0,416871700085764,0,871546974324973,0,2201256211557,1
"4493","1","7","9","51","16",0,488998095078065,-1,6987670084574,0,759033269155521,0,523227635410392,0,"236740459327201",0,5963632627002,0,409950863184107,0,813157124339736,0,241885957045712,0
"4494","1","7","9","51","16",0,49306565858708,-1,7010480102866,0,762806843657818,0,523427044849556,0,"236839820496393",0,600524060453481,0,413891361520531,0,81292277661129,0,245292976608622,0
"4495","1","7","9","51","16",0,495337363139382,-1,700206231007,0,761474894674328,0,523016431798238,0,"23728679592129",0,61393140573612,0,410824089132863,0,812530312523247,0,242366763092223,0
"4496","0","7","6","51","16",0,490619965425592,-1,7034428481755,0,767361206991492,0,522665597077939,0,"235029113865248",0,609437176779235,0,416845558570186,0,874425629984957,0,220195360593539,1
"4497","1","7","9","51","16",0,490970383839643,-1,6982481359282,0,756541475855019,0,523922904888317,0,"238139271795257",0,59243513511743,0,40978656299291,0,750156255691601,0,269081340496664,0
"4498","1","7","9","51","16",0,494415841211057,-1,6982381813947,0,758803439948866,0,522899398857536,0,"237149515843801",0,609664696862541,0,407313654564609,0,810719114253541,0,239420041435974,1
"4499","1","7","9","51","16",0,488445078898064,-1,6986216426994,0,758187432545862,0,523199023519606,0,"236676474080353",0,595225587686281,0,408985497981652,0,812757925232324,0,241070457758291,1
"4500","1","7","9","51","16",0,489245384505426,-1,6977038092695,0,758049506122959,0,523154525083759,0,"236632151836234",0,594420080519864,0,408527152157744,0,809318115155121,0,240604721675973,1
"4501","1","7","9","51","16",0,489622554751974,-1,7034359294702,0,766770515704336,0,52275363446308,0,"235482390369382",0,608322920758636,0,416450550027227,0,87450671705125,0,219796821084552,0
"4502","1","7","9","51","16",0,49106989105289,-1,7113202833817,0,764488052694849,0,525437740739273,0,"246897586453755",0,129997781932941,0,410696457782016,0,865581119962325,0,226209733428952,1
"4503","1","7","9","51","16",0,493719347787437,-1,7037530686832,0,76883809463727,0,522833212988703,0,"235458042932214",0,60938672617004,0,417768921559682,0,868487545939309,0,220816834192082,1
"4504","1","7","9","51","16",0,489985704183849,-1,7033937652052,0,766846458741916,0,522765192447831,0,"235487726258456",0,608197836579741,0,416450361898515,0,874824563024269,0,2198401135235,1
"4505","1","7","9","51","16",0,494096795525521,-1,7040316452989,0,768967417350688,0,522818891939351,0,"235394961693379",0,609463989832653,0,417697591267629,0,86410111328673,0,220560340002917,1
"4506","1","7","9","51","16",0,488083602582804,-1,7026225701969,0,765289707721463,0,522705531641279,0,"235476922008873",0,606587071955842,0,41505993668655,0,878014268289156,0,218779520837679,0
"4507","0","7","6","51","16",0,49015455225824,-1,7019347957311,0,762250678404229,0,523328995678696,0,"23677200634863",0,601643540731425,0,413911502253102,0,8062825719108,0,244756770773152,0
"4508","0","7","6","51","16",0,487357748847527,-1,7028596437734,0,765136679616889,0,522690475357629,0,"235468184757086",0,606831975664658,0,415060018320194,0,87739146363992,0,21869314107987,0
